도로명,시작점 위도,시작점 경도,중간점_위도,중간점_경도,끝점_위도,끝점_경도,경사도_점수(1-10점)
능동로25길,37.5534765,127.0743768,37.5534418,127.0743967,37.5534418,127.0743967,1
능동로25길,37.5534765,127.0743768,37.5538477,127.0741631,37.5538477,127.0741631,1
능동로27나길,37.5534765,127.0743768,37.5537496,127.0747735,37.5538094,127.0749855,1
능동로27나길,37.5538094,127.0749855,37.5538817,127.0753061,37.5539537,127.0754447,3
능동로27나길,37.5538094,127.0749855,37.5536175,127.0745418,37.5534765,127.0743768,1
군자로,37.5538094,127.0749855,37.5539538,127.0749388,37.5541514,127.0747718,1
능동로27길,37.5546311,127.0765806,37.5541718,127.0765908,37.5541718,127.0765908,1
능동로27길,37.5546311,127.0765806,37.5547954,127.0766314,37.5547954,127.0766314,1
능동로27나길,37.5546311,127.0765806,37.5543555,127.0761924,37.5541276,127.0757796,1
능동로27길,37.5547954,127.0766314,37.5546311,127.0765806,37.5546311,127.0765806,1
능동로29길,37.5547954,127.0766314,37.5546525,127.0770412,37.5546525,127.0770412,1
능동로27길,37.5547954,127.0766314,37.5550649,127.0766132,37.5551337,127.0766019,1
능동로27길,37.5541718,127.0765908,37.5538057,127.0768208,37.5538057,127.0768208,1
능동로27길,37.5541718,127.0765908,37.5546311,127.0765806,37.5546311,127.0765806,1
능동로27길,37.5541718,127.0765908,37.5540002,127.07625,37.5540002,127.07625,1
능동로27길,37.5538057,127.0768208,37.5541718,127.0765908,37.5541718,127.0765908,1
능동로27가길,37.5538057,127.0768208,37.5537025,127.0764222,37.5537025,127.0764222,1
능동로27길,37.5538057,127.0768208,37.5535815,127.0773797,37.5535499,127.0774629,1
능동로25길,37.5531691,127.0746769,37.5530085,127.0748523,37.5530085,127.0748523,1
능동로25길,37.5531691,127.0746769,37.5533224,127.0745095,37.5533224,127.0745095,1
능동로27가길,37.5531691,127.0746769,37.55338,127.0750976,37.55338,127.0750976,3
능동로27가길,37.55338,127.0750976,37.5534409,127.0753789,37.5534409,127.0753789,1
능동로27가길,37.55338,127.0750976,37.5531691,127.0746769,37.5531691,127.0746769,3
,37.55338,127.0750976,37.5535799,127.0749995,37.5535799,127.0749995,9
능동로27가길,37.5535429,127.0758495,37.5535901,127.0760241,37.5535901,127.0760241,1
능동로27가길,37.5535429,127.0758495,37.5534933,127.0756207,37.5534933,127.0756207,1
능동로27가길,37.5535429,127.0758495,37.5537576,127.0757794,37.553794,127.0757632,1
능동로27가길,37.5534933,127.0756207,37.5535429,127.0758495,37.5535429,127.0758495,1
능동로27가길,37.5534933,127.0756207,37.5534409,127.0753789,37.5534409,127.0753789,1
능동로23길,37.5534933,127.0756207,37.5531986,127.0757219,37.5531986,127.0757219,1
능동로25길,37.5528976,127.0758253,37.5529811,127.0762274,37.5529811,127.0762274,1
능동로23길,37.5528976,127.0758253,37.5521192,127.076109,37.5521192,127.076109,1
능동로23길,37.5528976,127.0758253,37.5531986,127.0757219,37.5531986,127.0757219,1
능동로25길,37.5528976,127.0758253,37.5527533,127.0751309,37.5530085,127.0748523,1
능동로23길,37.5521192,127.076109,37.5528976,127.0758253,37.5528976,127.0758253,1
능동로23길,37.5521192,127.076109,37.5523274,127.074889,37.5523274,127.074889,1
능동로23길,37.5521192,127.076109,37.5518246,127.0764896,37.5517901,127.0766069,1
능동로,37.5517901,127.0766069,37.5511082,127.0763208,37.5511082,127.0763208,1
능동로23길,37.5517901,127.0766069,37.5519175,127.0761904,37.5521192,127.076109,1
능동로23길,37.5523274,127.074889,37.5521192,127.076109,37.5521192,127.076109,1
능동로21길,37.5523274,127.074889,37.5530131,127.0744194,37.5532907,127.074191,1
능동로21길,37.5523274,127.074889,37.5520446,127.0748521,37.5517834,127.0751938,1
능동로21길,37.5517834,127.0751938,37.5514373,127.0756667,37.5514373,127.0756667,1
능동로21길,37.5517834,127.0751938,37.5518361,127.0758261,37.5514373,127.0756667,1
능동로21길,37.5517834,127.0751938,37.5520446,127.0748521,37.5523274,127.074889,1
능동로21길,37.5514373,127.0756667,37.5517834,127.0751938,37.5517834,127.0751938,1
능동로21길,37.5514373,127.0756667,37.5519937,127.0752783,37.5517834,127.0751938,1
능동로21길,37.5514373,127.0756667,37.5511745,127.076051,37.5511082,127.0763208,1
능동로25길,37.5530085,127.0748523,37.5531691,127.0746769,37.5531691,127.0746769,1
능동로25길,37.5530085,127.0748523,37.5531986,127.0757219,37.5531986,127.0757219,1
능동로25길,37.5530085,127.0748523,37.5527533,127.0751309,37.5528976,127.0758253,1
능동로23길,37.5531986,127.0757219,37.5528976,127.0758253,37.5528976,127.0758253,1
능동로23길,37.5531986,127.0757219,37.5534933,127.0756207,37.5534933,127.0756207,1
능동로25길,37.5531986,127.0757219,37.5530085,127.0748523,37.5530085,127.0748523,1
능동로25길,37.5529879,127.0762603,37.5530695,127.0766088,37.5530695,127.0766088,1
능동로25길,37.5529879,127.0762603,37.5529811,127.0762274,37.5529811,127.0762274,1
능동로25길,37.5529879,127.0762603,37.5526506,127.0763912,37.5526506,127.0763912,1
능동로25길,37.5526506,127.0763912,37.5529879,127.0762603,37.5529879,127.0762603,1
능동로27가길,37.5535901,127.0760241,37.553694,127.0763902,37.553694,127.0763902,1
능동로27가길,37.5535901,127.0760241,37.5535429,127.0758495,37.5535429,127.0758495,1
능동로25길,37.5535901,127.0760241,37.5529811,127.0762274,37.5529811,127.0762274,1
능동로25길,37.5529811,127.0762274,37.5529879,127.0762603,37.5529879,127.0762603,1
능동로25길,37.5529811,127.0762274,37.5528976,127.0758253,37.5528976,127.0758253,1
능동로25길,37.5529811,127.0762274,37.5535901,127.0760241,37.5535901,127.0760241,1
능동로27가길,37.553694,127.0763902,37.5537025,127.0764222,37.5537025,127.0764222,1
능동로27가길,37.553694,127.0763902,37.5535901,127.0760241,37.5535901,127.0760241,1
능동로25길,37.553694,127.0763902,37.5530695,127.0766088,37.5530695,127.0766088,1
능동로25길,37.5530695,127.0766088,37.5529879,127.0762603,37.5529879,127.0762603,1
능동로25길,37.5530695,127.0766088,37.553694,127.0763902,37.553694,127.0763902,1
능동로25길,37.5530695,127.0766088,37.5531,127.0768043,37.5529786,127.0771848,1
군자로,37.5541514,127.0747718,37.5538477,127.0741631,37.5538477,127.0741631,1
군자로,37.5541514,127.0747718,37.5542284,127.0749135,37.5542858,127.0750215,1
군자로,37.5541514,127.0747718,37.5539538,127.0749388,37.5538094,127.0749855,1
군자로,37.5543308,127.0751233,37.5545005,127.0754516,37.5545005,127.0754516,1
군자로,37.5543308,127.0751233,37.5542858,127.0750215,37.5542858,127.0750215,1
군자로,37.5543308,127.0751233,37.5539537,127.0754447,37.5539537,127.0754447,1
능동로27나길,37.5539537,127.0754447,37.5541276,127.0757796,37.5541276,127.0757796,1
군자로,37.5539537,127.0754447,37.5543308,127.0751233,37.5543308,127.0751233,1
능동로27나길,37.5539537,127.0754447,37.5538817,127.0753061,37.5538094,127.0749855,3
능동로27나길,37.5541276,127.0757796,37.5539537,127.0754447,37.5539537,127.0754447,1
군자로,37.5541276,127.0757796,37.5545005,127.0754516,37.5545005,127.0754516,1
능동로27나길,37.5541276,127.0757796,37.5543555,127.0761924,37.5546311,127.0765806,1
능동로25길,37.5533224,127.0745095,37.5531691,127.0746769,37.5531691,127.0746769,1
능동로25길,37.5533224,127.0745095,37.553408,127.0744161,37.5534418,127.0743967,1
능동로25길,37.5533224,127.0745095,37.5533689,127.0745512,37.5535799,127.0749995,1
,37.5535799,127.0749995,37.5536428,127.0749668,37.5536428,127.0749668,1
,37.5535799,127.0749995,37.55338,127.0750976,37.55338,127.0750976,9
능동로25길,37.5535799,127.0749995,37.5533689,127.0745512,37.5533224,127.0745095,1
,37.5536428,127.0749668,37.5535799,127.0749995,37.5535799,127.0749995,1
능동로27가길,37.5538835,127.0757234,37.553794,127.0757632,37.553794,127.0757632,1
능동로27가길,37.553794,127.0757632,37.5538835,127.0757234,37.5538835,127.0757234,1
능동로27가길,37.553794,127.0757632,37.5537576,127.0757794,37.5535429,127.0758495,1
,37.553794,127.0757632,37.5538761,127.0760036,37.5540002,127.07625,1
능동로27가길,37.5534409,127.0753789,37.5534933,127.0756207,37.5534933,127.0756207,1
능동로27가길,37.5534409,127.0753789,37.55338,127.0750976,37.55338,127.0750976,1
능동로27가길,37.5534409,127.0753789,37.553591,127.0753031,37.5537465,127.0754011,1
능동로27가길,37.5537465,127.0754011,37.553591,127.0753031,37.5534409,127.0753789,1
능동로,37.5539492,127.077658,37.5539647,127.0776049,37.5541014,127.0772343,4
능동로,37.5539492,127.077658,37.5536428,127.0774943,37.5535499,127.0774629,2
능동로29길,37.5546525,127.0770412,37.5547954,127.0766314,37.5547954,127.0766314,1
능동로29길,37.5546525,127.0770412,37.5545744,127.0772684,37.5545744,127.0772684,1
"['능동로', '능동로29길']",37.5546525,127.0770412,37.5542537,127.0768208,37.5541014,127.0772343,1
능동로29길,37.5541014,127.0772343,37.5545088,127.0774592,37.5545088,127.0774592,1
"['능동로', '능동로29길']",37.5541014,127.0772343,37.5542537,127.0768208,37.5546525,127.0770412,1
능동로,37.5541014,127.0772343,37.5539647,127.0776049,37.5539492,127.077658,4
능동로29길,37.5545088,127.0774592,37.5545744,127.0772684,37.5545744,127.0772684,1
능동로29길,37.5545088,127.0774592,37.5541014,127.0772343,37.5541014,127.0772343,1
능동로29길,37.5545088,127.0774592,37.5543847,127.0778139,37.5543607,127.0778798,4
능동로29길,37.5545744,127.0772684,37.5546525,127.0770412,37.5546525,127.0770412,1
능동로29길,37.5545744,127.0772684,37.5545088,127.0774592,37.5545088,127.0774592,1
능동로29가길,37.5545744,127.0772684,37.5549837,127.0775011,37.5549837,127.0775011,1
능동로31길,37.5557026,127.0779098,37.5558904,127.0774511,37.5558904,127.0774511,1
능동로29가길,37.5557026,127.0779098,37.5549837,127.0775011,37.5549837,127.0775011,1
능동로31길,37.5557026,127.0779098,37.5555227,127.0783967,37.5554868,127.0784828,1
능동로,37.5540002,127.07625,37.5537025,127.0764222,37.5537025,127.0764222,1
능동로27길,37.5540002,127.07625,37.5541718,127.0765908,37.5541718,127.0765908,1
,37.5540002,127.07625,37.5538761,127.0760036,37.553794,127.0757632,1
능동로27가길,37.5537025,127.0764222,37.5538057,127.0768208,37.5538057,127.0768208,1
능동로27가길,37.5537025,127.0764222,37.553694,127.0763902,37.553694,127.0763902,1
능동로,37.5537025,127.0764222,37.5540002,127.07625,37.5540002,127.07625,1
면목로,37.5558341,127.0757613,37.5559398,127.0758152,37.5559398,127.0758152,1
면목로4길,37.5558341,127.0757613,37.5556469,127.0761748,37.5551647,127.0766473,1
면목로,37.5558341,127.0757613,37.5557453,127.075717,37.5551659,127.0754328,1
군자로,37.5551647,127.0766473,37.5552417,127.0767446,37.5552417,127.0767446,1
군자로,37.5551647,127.0766473,37.5551337,127.0766019,37.5551337,127.0766019,1
면목로4길,37.5551647,127.0766473,37.5556469,127.0761748,37.5558341,127.0757613,1
면목로6길,37.5558605,127.0767461,37.5559999,127.0766534,37.5559999,127.0766534,1
군자로17길,37.5558605,127.0767461,37.5552417,127.0767446,37.5552417,127.0767446,1
군자로17길,37.5558605,127.0767461,37.5561332,127.0768536,37.5561332,127.0768536,1
군자로,37.5552417,127.0767446,37.5551647,127.0766473,37.5551647,127.0766473,1
군자로17길,37.5552417,127.0767446,37.5558605,127.0767461,37.5558605,127.0767461,1
군자로,37.5552417,127.0767446,37.5555362,127.0771029,37.5558904,127.0774511,1
군자로17길,37.5571245,127.0774523,37.5567013,127.0772086,37.5567013,127.0772086,1
능동로35길,37.5571245,127.0774523,37.5570836,127.0775605,37.5570836,127.0775605,1
능동로35길,37.5571245,127.0774523,37.5574324,127.076672,37.5574567,127.0766116,1
군자로17길,37.5566402,127.0771697,37.5567013,127.0772086,37.5567013,127.0772086,1
군자로17길,37.5566402,127.0771697,37.5564005,127.0769747,37.5561332,127.0768536,1
능동로31길,37.5566402,127.0771697,37.5562979,127.0772302,37.5560665,127.077013,1
군자로17길,37.5561332,127.0768536,37.5558605,127.0767461,37.5558605,127.0767461,1
능동로31길,37.5561332,127.0768536,37.5560665,127.077013,37.5560665,127.077013,1
군자로17길,37.5561332,127.0768536,37.5564005,127.0769747,37.5566402,127.0771697,1
면목로6길,37.5559999,127.0766534,37.5558605,127.0767461,37.5558605,127.0767461,1
면목로6길,37.5559999,127.0766534,37.5563381,127.0764285,37.5565526,127.0762439,1
면목로,37.5559999,127.0766534,37.5561938,127.0760017,37.5562153,127.0759494,1
면목로,37.5562153,127.0759494,37.5561186,127.0759022,37.5561186,127.0759022,1
면목로,37.5562153,127.0759494,37.5566563,127.076169,37.5566563,127.076169,1
면목로,37.5562153,127.0759494,37.5561938,127.0760017,37.5559999,127.0766534,1
면목로6길,37.5565526,127.0762439,37.5567627,127.0765462,37.5567627,127.0765462,1
면목로6길,37.5565526,127.0762439,37.5563381,127.0764285,37.5559999,127.0766534,1
면목로6길,37.5565526,127.0762439,37.5566037,127.0762004,37.5566563,127.076169,1
면목로6길,37.5567627,127.0765462,37.5565526,127.0762439,37.5565526,127.0762439,1
면목로,37.5570235,127.0763728,37.5566563,127.076169,37.5566563,127.076169,1
면목로,37.5570235,127.0763728,37.5570025,127.0764269,37.5567013,127.0772086,1
면목로,37.5570235,127.0763728,37.5571618,127.076449,37.5574567,127.0766116,1
군자로17길,37.5567013,127.0772086,37.5566402,127.0771697,37.5566402,127.0771697,1
군자로17길,37.5567013,127.0772086,37.5571245,127.0774523,37.5571245,127.0774523,1
면목로,37.5567013,127.0772086,37.5570025,127.0764269,37.5570235,127.0763728,1
능동로31길,37.5560665,127.077013,37.5561332,127.0768536,37.5561332,127.0768536,1
능동로31길,37.5560665,127.077013,37.5558904,127.0774511,37.5558904,127.0774511,1
능동로31길,37.5560665,127.077013,37.5562979,127.0772302,37.5566402,127.0771697,1
면목로,37.5576172,127.076699,37.5574567,127.0766116,37.5574567,127.0766116,1
"['면목로', '능동로35길']",37.5576172,127.076699,37.5572338,127.0776481,37.5570836,127.0775605,1
면목로,37.5576172,127.076699,37.5579482,127.0768805,37.5580747,127.0769544,1
능동로35길,37.5570836,127.0775605,37.5568273,127.0782204,37.5568273,127.0782204,1
능동로35길,37.5570836,127.0775605,37.5571245,127.0774523,37.5571245,127.0774523,1
"['면목로', '능동로35길']",37.5570836,127.0775605,37.5575888,127.07676,37.5576172,127.076699,1
능동로31길,37.5567059,127.0785337,37.5559171,127.0779715,37.5559171,127.0779715,1
능동로35길,37.5567059,127.0785337,37.5568273,127.0782204,37.5568273,127.0782204,1
능동로35길,37.5567059,127.0785337,37.5565368,127.0789585,37.5565026,127.0790563,1
능동로31길,37.5559171,127.0779715,37.5567059,127.0785337,37.5567059,127.0785337,1
능동로29가길,37.5550829,127.0772185,37.5549837,127.0775011,37.5549837,127.0775011,1
능동로29가길,37.5549837,127.0775011,37.5557026,127.0779098,37.5557026,127.0779098,1
능동로29가길,37.5549837,127.0775011,37.5545744,127.0772684,37.5545744,127.0772684,1
능동로29가길,37.5549837,127.0775011,37.5550829,127.0772185,37.5550829,127.0772185,1
능동로29가길,37.5549837,127.0775011,37.5548793,127.0777976,37.5553235,127.0780357,1
능동로29가길,37.5553235,127.0780357,37.5548793,127.0777976,37.5549837,127.0775011,1
동일로60길,37.5579646,127.0753137,37.5578199,127.0756811,37.5578199,127.0756811,1
천호대로104길,37.5579646,127.0753137,37.557614,127.0753924,37.557614,127.0753924,1
동일로60길,37.5579646,127.0753137,37.5580866,127.0750009,37.55821,127.0746829,1
천호대로104길,37.5579646,127.0753137,37.5584584,127.07561,37.5585661,127.0756733,1
동일로60길,37.5578199,127.0756811,37.5579646,127.0753137,37.5579646,127.0753137,1
동일로60길,37.5578199,127.0756811,37.5577163,127.0759447,37.5576139,127.0762052,1
동일로60길,37.5578199,127.0756811,37.5579682,127.0757849,37.5577575,127.07632,1
동일로60길,37.5577575,127.07632,37.5579682,127.0757849,37.5578199,127.0756811,1
동일로20길,37.5407763,127.0661078,37.5406535,127.0664689,37.5406535,127.0664689,1
동일로20길,37.5407763,127.0661078,37.5409123,127.065708,37.5409123,127.065708,1
아차산로26길,37.5407763,127.0661078,37.5404958,127.0659611,37.5404958,127.0659611,1
아차산로26길,37.5407763,127.0661078,37.5412243,127.066342,37.541293,127.0663779,1
동일로18길,37.5393385,127.0653313,37.5396241,127.0644904,37.5396241,127.0644904,1
동일로18길,37.5393385,127.0653313,37.5390686,127.0661496,37.5390686,127.0661496,1
아차산로26길,37.5393385,127.0653313,37.5395861,127.0654546,37.5395861,127.0654546,1
동일로18나길,37.5393385,127.0653313,37.5390769,127.0651971,37.5390769,127.0651971,1
동일로20길,37.5413576,127.0644396,37.5410627,127.065266,37.5410627,127.065266,1
아차산로22길,37.5413576,127.0644396,37.5404871,127.0639515,37.5404871,127.0639515,1
동일로20길,37.5413576,127.0644396,37.5415704,127.063829,37.5415961,127.0637492,1
아차산로22길,37.5413576,127.0644396,37.5417903,127.0646974,37.5418633,127.064734,1
동일로20길,37.5410627,127.065266,37.5409123,127.065708,37.5409123,127.065708,1
동일로20길,37.5410627,127.065266,37.5413576,127.0644396,37.5413576,127.0644396,1
아차산로24길,37.5410627,127.065266,37.5408132,127.0651352,37.5408132,127.0651352,1
동일로18길,37.5396241,127.0644904,37.5398535,127.0638334,37.5398535,127.0638334,1
동일로18길,37.5396241,127.0644904,37.5393385,127.0653313,37.5393385,127.0653313,1
아차산로24길,37.5396241,127.0644904,37.5398662,127.0646388,37.5398662,127.0646388,1
동일로18가길,37.5396241,127.0644904,37.5392966,127.064319,37.5390216,127.0645323,1
동일로20길,37.5402519,127.0676833,37.5401373,127.0679866,37.5401373,127.0679866,1
동일로20길,37.5402519,127.0676833,37.5405118,127.0668855,37.5405118,127.0668855,1
아차산로30길,37.5402519,127.0676833,37.5399189,127.0675051,37.5399189,127.0675051,4
아차산로30길,37.5402519,127.0676833,37.5406873,127.0679163,37.5407603,127.0679553,1
